Teff,logg,u,u_s,u-u_s,g,g_s,g-g_s,r,r_s,r-r_s,i,i_s,i-i_s,z,z_s,z-z_s
6500,8.0,-6.036365361041181,-6.479332668901055,0.4429673078598739,-8.257284180833178,-8.426129994459703,0.1688458136265254,-7.951723001982213,-8.03174411180969,0.08002110982747723,-7.496752253488811,-7.621565499766696,0.12481324627788482,-6.6241193615183995,-6.651178985509247,0.027059623990847825
6500,8.25,-6.037536921433823,-6.480791538426143,0.44325461699231994,-8.264634932265793,-8.43372287023848,0.16908793797268729,-7.960798713956969,-8.040873103548662,0.08007438959169377,-7.506580296034656,-7.631382713852261,0.12480241781760526,-6.632958382904619,-6.660010425720145,0.027052042815526534
6500,8.5,-6.034306416524693,-6.478127890171404,0.443821473646711,-8.272184600482287,-8.441482270714268,0.1692976702319804,-7.969873205610291,-8.050006821357155,0.08013361574686328,-7.516593093116878,-7.64138462534406,0.12479153222718153,-6.641921688945327,-6.668968433105714,0.027046744160386993
6500,8.75,-6.0272358283100225,-6.471860271758526,0.4446244434485038,-8.280176220953145,-8.44959959728287,0.16942337632972482,-7.978853234678542,-8.059061206389355,0.08020797171081284,-7.526329363932582,-7.651109040643828,0.12477967671124546,-6.650598180184872,-6.677639201038872,0.027041020853999953
6500,9.0,-6.016729786888494,-6.462343422709015,0.4456136358205214,-8.288441773712368,-8.457860559100208,0.1694187853878404,-7.987664152581502,-8.067971674092785,0.0803075215112834,-7.535774465625234,-7.660541925722672,0.12476746009743778,-6.658980511366682,-6.686015797998909,0.027035286632226985
6500,9.25,-6.002992482070471,-6.4497342064977055,0.44674172442723403,-8.296728328366438,-8.466019739746248,0.16929141137980963,-7.996289021553718,-8.076701544908904,0.08041252335518578,-7.544806313087786,-7.66956164889454,0.12475533580675346,-6.666977385568217,-6.694007145114753,0.027029759546536525
6500,9.5,-5.986548923677809,-6.43450480141,0.44795587773219125,-8.304929862225997,-8.474014053344447,0.16908419111845063,-8.004729565050162,-8.085240993493262,0.08051142844309922,-7.553347818437377,-7.6780910737354695,0.12474325529809249,-6.674532731654086,-6.701556993189328,0.02702426153524229
6750,6.5,-6.212673336189436,-6.655912656717465,0.44323932052802917,-8.406511481608995,-8.576471534612335,0.16996005300334005,-8.052501452758772,-8.133295397492706,0.08079394473393364,-7.5716202452540315,-7.696254635009456,0.12463438975542473,-6.685989714310356,-6.713133843496109,0.027144129185753485
6750,6.75,-6.223494651629707,-6.666065489136084,0.44257083750637705,-8.407339333713626,-8.577223616971278,0.1698842832576517,-8.056088759074647,-8.136880210144462,0.080791451069814,-7.576319696230392,-7.7009535010039905,0.1246338047735982,-6.69047161596918,-6.717569022358408,0.02709740638922753
6750,7.0,-6.234154771233499,-6.676131142833107,0.44197637159960834,-8.409262677449075,-8.57914412221298,0.16988144476390588,-8.05995629772097,-8.14075199336369,0.08079569564272049,-7.581405620685153,-7.7060373781377045,0.12463175745255128,-6.695242081893763,-6.722289159385426,0.027047077491662463
6750,7.25,-6.243862745926744,-6.6853937052957235,0.4415309593689791,-8.412741046965074,-8.582728722467888,0.16998767550281357,-8.064081826743735,-8.144888575584336,0.08080674884060102,-7.586697397117799,-7.711326934242354,0.12462953712455516,-6.700183863121229,-6.727195391350001,0.02701152822877262
